ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
asabali_0011,mcsanzhi,"xuc'anu xuraib dusicːew, armijale agurda du",#	xu-c'a-nu	xu-ra-ib	dusː-i-cːe-w	armija-le	ag-ur-da	du,#	five-tenth-PRT	five-NUM-ORD	year-OBL-IN-M	army-SPR	go.PFV-PRET-1	1SG,In the year 55 I went to the army.,en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,61491,66284,##	ln	ln	np:other	np:g	v:pred	pro.1:s,,asabali,∅	∅	∅	∅	116	∅	103,∅	∅	∅	∅	116	∅	103,∅	∅	∅	∅	∅	∅	∅
asabali_0012,mcsanzhi,"wajankumatle agurre, bičːible zajawka",#	0	wajankumat-le	ag-ur-re	#	0	b-ičː-ib-le	zajawka	0,#	0_I	enlistment.office[R]-SPR	go.PFV-PRET-CVB	#	0_I	N-give.PFV-PRET-CVB	application[R]	0_them,I went to the military registration and gave them the application.,en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,66284,71204,#cv	0.1:s_cv	np:g	v:pred	#cv	0.1:a_cv	v:pred	np:p	0.h:g,,asabali,∅	103	117	∅	∅	103	∅	118	∅,∅	103	117	∅	∅	103	∅	118	∅,∅	∅	bridging	∅	∅	∅	∅	bridging	∅
asabali_0013,mcsanzhi,"agurda ʡaˁrmijale, ilka hetːuwa witeʁibda",#	0	ag-ur-da	ʡaˁrmija-le	#	0	il-ka	hetːu-w-a	w-it-eʁ-ib-da,#	0_I	go.PFV-PRET-1	army-SPR	#	0_I	that-down	there-M-SPR	M-thither-go.PFV-PRET-1,"I went to the army, and then from there I went there.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,71204,75579,##	0.1:s	v:pred	np:g	##	0.1:s	dem_pro:obl	dem_pro:g	v:pred,,asabali,∅	103	∅	116	∅	103	116	169	∅,∅	103	∅	116	∅	103	116	169	∅,∅	∅	∅	∅	∅	∅	∅	bridging	∅
asabali_0014,mcsanzhi,"ca žumaˁʡ pojezdlew kelgunda, ca žumaˁʡ",#	0	ca	žumaˁʡ	pojezd-le-w	kelg-un-da	ca	žumaˁʡ,#	0_I	one	week	train-SPR-M	remain.PFV-PRET-1	one	week,"For one week we stayed on the train, one week.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,75579,82196,##	0.1:s	ln_num	np:other	np:l	v:pred	ln_num	np:other,,asabali,∅	103	∅	∅	119	∅	∅	∅,∅	103	∅	∅	119	∅	∅	∅,∅	∅	∅	∅	new	∅	∅	∅
asabali_0015,mcsanzhi,"Woronežle derčibda čirkadaturre, Woronežle,",#	0	0	woronež-le	d-erč-ib-da	#	0	0	či-r-ka-d-at-ur-re	woronež-le,#	0_they	0_us	Voronezh-SPR	1/2PL-lead.PFV-PRET-1	#	0_they	0_us	SPR-ABL-down-1/2PL-let.PFV-PRET-CVB	Voronezh-SPR,"They brought us to Voronezh, they let us off the train in Voronezh.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,82196,86220,##	0.h:a	0.1:p	pn_np:g	v:pred	#cv	0.h:a_cv	0.1:p	v:pred	pn_np:l,,asabali,∅	120	121	122	∅	∅	120	121	∅	122,∅	120	121	122	∅	∅	120	121	∅	122,∅	bridging	bridging	new	∅	∅	∅	∅	∅	∅
asabali_0016,mcsanzhi,"Woronežled kelgunda ca bacdel k'ʷel bacdel, abalχad, saweʁib ca kapitan",#	0	woronež-le-d	kelg-un-da	ca	bac-de	=l	k'ʷel	bac-de	=l	#	0	a-b-alχ-ad	#	sa-w-eʁ-ib	ca	kapitan,#	0_we	Voronezh-SPR-1/2PL	remain.PFV-PRET-1	one	moon-PL	=PRT	two	moon-PL	=PRT	#	0_I	NEG-N-know.IPFV-PRS.1	#	hither-M-go.PFV-PRET	one	captain,"In Voronezh we stayed one or two months, I don't remember, then a captain came.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,86220,98148,##	0.1:s	pn_np:l	v:pred	ln_num	np:other	=rn	rn_num	rn_np	=rn	##neg	0.1:ncs	other	##	v:pred	ln_deti	np.h:s,,asabali,∅	121	122	∅	∅	∅	∅	∅	∅	∅	∅	103	∅	∅	∅	∅	123,∅	121	122	∅	∅	∅	∅	∅	∅	∅	∅	103	∅	∅	∅	∅	123,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new
asabali_0017,mcsanzhi,"kapitan sajʁib, wallah, saldat ʡaˁʁnil caw ik'ʷar",#	kapitan	sa-jʁ-ib	#	wallah	0	saldat	ʡaˁʁnil	ca-w	#	0	ik'ʷ-ar,#	captain	hither-come.PFV-PRET	#	by.God	0_captain	soldier	must	be-M	#	0_captain	say.IPFV-PRS,"A captain came, and he said, by God, I need soldiers.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,98148,104668,##	np.h:s	v:pred	##ds	other	0.1:ncs	np:s	lv_aux	v:predex	##	0.h:s_ds	v:pred,,asabali,∅	123	∅	∅	∅	123	124	∅	∅	∅	123	∅,∅	123	∅	∅	∅	123	124	∅	∅	∅	123	∅,∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅
asabali_0018,mcsanzhi,nušːa balnicala karidorre kadicːullede rjadlicːella saldat kamisːijale diduˁq'ij,#	nušːa	balnicːa-la	karidor-re	ka-d-icː-ul-le-de	rjad-li-cːella	saldat	#	0	kamisːija-le	di-d-ij,#	1PL	hospital-GEN	corridor[R]-SPR	down-1/2PL-stand.PFV-ICVB-CVB-PST	row-OBL-COMIT	soldier	#	0_we	commission[R]-SPR	in(side)-1/2PL-INF1,"We stood in the corridor of the hospital, a row of soldiers, to go to the commissariat.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,104668,116940,#cv	pro.1:s_cv	ln_np:poss	np:l	v:pred	np:other	rn_np	#ac_in	0.1:s_in	np:g	v:pred,,asabali,∅	121	125	126	∅	∅	∅	∅	121	127	∅,∅	121	125	126	∅	∅	∅	∅	121	127	∅,∅	∅	new	bridging	∅	∅	∅	∅	∅	new	∅
asabali_0019,mcsanzhi,"saač'ible belč'un ilil Gadžimuradow takoj, i takoj takoj",#	0	sa-ač'-ib-le	#	b-elč'-un	il-i-l	Gadžimuradow	takoj	i	takoj	takoj,#	0_captain	hither-come.PFV-PRET-CVB	#	N-read.PFV-PRET	that-OBL-ERG	Gadzhimuradow	such[R]	and	such[R]	such[R],"He came and read, Gadzhimuradov [i.e. the surname of the speaker] and such and such.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,116940,122732,#cv	0.h:s_cv	v:pred	##	v:pred	dem_pro.h:a	pn_np.h:other	other	other	other	other,,asabali,∅	123	∅	∅	∅	123	∅	∅	∅	∅	∅,∅	123	∅	∅	∅	123	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
asabali_0020,mcsanzhi,sukːilra nušːa heltːi darginci gučidaˁqibda helil,#	sukːil	=ra	nušːa	hel-tːi	darginci	gu-či-d-aˁq-ib-da	hel-i-l,#	all	=and	1PL	that-PL	Dargi.people	down-SPR-1/2PL-assemble.PFV-PRET-1	that-OBL-ERG,He gathered all of us Dargi people.,en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,122732,131308,##	ln	=ln	pro.1:p	rn	rn_np.h	v:pred	dem_pro.h:a,,asabali,∅	∅	∅	128	∅	∅	∅	123,∅	∅	∅	128	∅	∅	∅	123,∅	∅	∅	bridging	∅	∅	∅	∅
asabali_0021,mcsanzhi,"urč'emal saldat tːurasaaʁible, čina daxantedaja?",#	urč'emal	saldat	tːura-sa-aʁ-ib-le	#	čina	0	d-ax-an-te-da	=ja,#	nine	soldier	outside-hither-come.PFV-PRET-CVB	#	where	0_we	1/2PL-go-PTCP-ATTR.PL-1	=Q,"Nine soldiers went outside, where should we go?",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,131308,137252,#cv	ln_num	np.h:s_cv	v:pred	#pc	intrg_other:g	0.1:s_pc	v:pred	=other,,asabali,∅	∅	128	∅	∅	∅	128	∅	∅,∅	∅	128	∅	∅	∅	128	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅
asabali_0022,mcsanzhi,"derčibda astalawajle, qarala kaš lebde, qarala kaš",#	0	0	d-erč-ib-da	astalawaj-le	#	qara-la	kaš	le-b-de	qara-la	kaš,#	0_captain	0_us	1/2PL-lead.PFV-PRET-1	canteen[R]-SPR	#	legumes-GEN	porridge	exist-N-PST	legumes-GEN	porridge,"(He) brought us to the canteen, there was pea porridge, pea porridge.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,137252,146725,##	0.h:a	0.1:p	v:pred	np:g	##	ln_np:poss	np:s	other:predex	ln_np:poss	np:dt_s,,asabali,∅	123	128	∅	129	∅	∅	130	∅	∅	130,∅	123	128	∅	129	∅	∅	130	∅	∅	130,∅	∅	∅	∅	new	∅	∅	new	∅	∅	∅
asabali_0023,mcsanzhi,"buc'arre hel berkʷij ajχuble, babq'i berkunne babq'i aberkunne; gurhaderč'ibda helil",#	0	b-uc'-ar-re	#	0	hel	b-erkʷ-ij	a-jχ-ub-le	#	0	b-abq'i	b-erkʷ-un-ne	#	0	b-abq'i	a-b-erkʷ-un-ne	#	0	gu-r-ha-d-erč'-ib-da	hel-i-l,#	0_porridge	N-roast.IPFV-PRS-CVB	#	0_I	that	N-eat.PFV-INF1	NEG-be.able.PFV-PRET-CVB	#	0_I	N-half	N-eat.PFV-PRET-CVB	#	0_I	N-half	NEG-N-eat.PFV-PRET-CVB	#	0_us	down-ABL-upwards-1/2PL-drive.PFV-PRET-1	that-OBL-ERG,"It was hot, and I wasn't able to eat it, I ate half of it, and half of it I did not eat, and then he made us stand up.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,146725,152454,#cv	0:s_cv	v:pred	#cv.neg	0.1:a_cv	dem_pro:p	v:pred	rv_aux	#cv	0.1:a_cv	np:p	v:pred	#cv.neg	0.1:a_cv	np:p	v:pred	##	0.1:p	v:pred	dem_pro.h:a,,asabali,∅	130	∅	∅	103	130	∅	∅	∅	103	131	∅	∅	103	132	∅	∅	128	∅	123,∅	130	∅	∅	103	130	∅	∅	∅	103	131	∅	∅	103	132	∅	∅	128	∅	123,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	bridging	∅	∅	∅	∅	∅
asabali_0024,mcsanzhi,hel gurajcːur zamana dila ulbe het kašled kelgun,#	hel	#	0	gu-r-a-jcː-ur	%	zamana	di-la	ul-be	het	kaš-le-d	kelg-un,#	that	#	0_I	down-ABL-NEG-get.up.PFV-PRET	%	time	1SG-GEN	eye-PL	that	porridge-SPR-NPL	remain.PFV-PRET,"When I got up, at that time, my eyes remained on the porridge.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,152454,156146,##	ln_dem	#rc	0.1:s	v:pred	%	np:other	ln_pro.1:poss	np:s	ln_dem	np:l	v:pred,,asabali,∅	∅	∅	103	∅	∅	∅	103	133	∅	132	∅,∅	∅	∅	103	∅	∅	∅	103	133	∅	132	∅,∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅
asabali_0025,mcsanzhi,"du welqːunnekːʷiq'al, nu vse rawno kelgun",#	du	w-elqː-un-ne-kːʷi	=q'al	#	nu	vse	rawno	0	kelg-un,#	1SG	M-sate.PFV-PRET-CVB-NEG.PST	=MOD	#	well	all[R]	the.same[R]	0_porridge	remain.PFV-PRET,"I didn't eat until I was full, and so the porridge remained.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,156146,162074,#cv.neg	pro.1:s_cv	v:pred	=other	##	other	other	other	0:s	v:pred,,asabali,∅	103	∅	∅	∅	∅	∅	∅	132	∅,∅	103	∅	∅	∅	∅	∅	∅	132	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
asabali_0026,mcsanzhi,derčible pojezdle čikadaturda daˁrχaˁlla,#	0	0	d-erč-ib-le	pojezd-le	#	0	0	či-ka-d-at-ur-da	daˁrχaˁlla,#	0_captain	0_us	1/2PL-lead.PFV-PRET-CVB	train-SPR	#	0_captain	0_us	SPR-down-1/2PL-let.PFV-PRET-1	in.the.evening,"(He) led us on the train, put us on the train in the evening.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,162074,167338,#cv	0.h:a_cv	0.1:p	v:pred	np:g	##	0.h:a	0.1:p	v:pred	other,,asabali,∅	123	128	∅	134	∅	123	128	∅	∅,∅	123	128	∅	134	∅	123	128	∅	∅,∅	∅	∅	∅	new	∅	∅	∅	∅	∅
asabali_0027,mcsanzhi,sačibda daˁrχaˁ zamana saˁʡaˁt wec'nu k'ʷira leddel aχːu ce caddel Kuriskile,#	0	0	sa-č-ib-da	daˁrχːaˁ	zamana	#	sːaˁʡaˁt	wec'-nu	k'ʷi-ra	le-d-de	=l	#	0	aχːu	#	ce	0	ca-d-de	=l	%	Kuriski-le,#	0_they	0_us	hither-lead.PFV-PRET-1	evening	time	#	hour	ten-tenth	two-NUM	exist-NPL-PST	=PRT	#	0_I	not.know	#	what	0_time	be-NPL-PST	=PRT	%	Kursk-SPR,"(They) brought us in the evening, it was at twelve or something, I don't know what time it was, to Kursk.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,167338,174602,##	0.h:a	0.1:a	v:pred	ln	np:other	##	np:s	rn	rn_num	other:predex	=other	##neg	0.1:ncs	v:pred	#cc:p	intrg_other:pred	0:s	cop	=other	%	pn_np:g,,asabali,∅	135	128	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	103	∅	∅	∅	∅	∅	∅	∅	136,∅	135	128	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	103	∅	∅	∅	∅	∅	∅	∅	136,∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new
asabali_0028,mcsanzhi,"Kuriski wokzalle čirkadaturre, telepun daˁqible sačib čula mašin",#	0	0	Kuriski	wokzal-le	či-r-ka-d-at-ur-re	#	0	telepun	d-aˁq-ib-le	#	0	sa-č-ib	ču-la	mašin,#	0_they	0_us	Kursk	station[R]-SPR	SPR-ABL-down-1/2PL-let.PFV-PRET-CVB	#	0_they	telephone	NPL-hit.PFV-PRET-CVB	#	0_they	hither-lead.PFV-PRET	REFL.PL-GEN	car,"At the station in Kursk they let us out of the train, they made a phone call, and got their car.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,174602,180978,#cv	0.h:a_cv	0.1:p	ln_pn_np	np:l	v:pred	#cv	0.h:a_cps_cv	other:lvc	v:pred	##	0.h:a	v:pred	ln_refl.h:poss	np:p,,asabali,∅	135	128	∅	137	∅	∅	135	∅	∅	∅	135	∅	135	138,∅	135	128	∅	137	∅	∅	135	∅	∅	∅	135	∅	135	138,∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	new
asabali_0029,mcsanzhi,"čikadaturda nušːa mašinne, derčibda kazarmale",#	0	či-ka-d-at-ur-da	nušːa	mašin-ne	#	0	0	d-erč-ib-da	kazarma-le,#	0_they	SPR-down-1/2PL-let.PFV-PRET-1	1PL	car-SPR	#	0_they	0_us	1/2PL-lead.PFV-PRET-1	barracks-SPR,They sat us in the car and brought us to the barracks.,en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,180978,188044,##	0.h:a	v:pred	pro.1:p	np:l	##	0.h:a	0.1:p	v:pred	np:g,,asabali,∅	135	∅	128	138	∅	135	126	∅	139,∅	135	∅	128	138	∅	135	126	∅	139,∅	∅	∅	∅	∅	∅	∅	∅	∅	new
asabali_0030,mcsanzhi,"nu, kanišno, dila gub kelgun, dam heltːud ʡuˁrus ʁaj dalχul akːʷadi sawsem",#	nu	kanišno	di-la	gu-b	kelg-un	#	dam	heltːu-d	ʡuˁrus	ʁaj	d-alχ-ul	akːʷ-a-di	sawsem,#	well	NC	1SG-GEN	down-N	remain.PFV-PRET	#	1SG.DAT	there-NPL	Russian	language	NPL-know.IPFV-ICVB	NEG-HAB.PST-1	quite[R],"Well, certainly, I had [UNCLEAR], there I did not know Russian at all.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,188044,195114,#nc	nc	nc	nc_pro.1	nc	nc	##neg	pro.1:ncs	other	ln	np:p	v:pred	rv_aux	other,,asabali,∅	∅	∅	103	∅	∅	∅	103	∅	∅	140	∅	∅	∅,∅	∅	∅	103	∅	∅	∅	103	∅	∅	140	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅
asabali_0031,mcsanzhi,ʡuˁrus ʁaj dalχul akːʷadi,#	0	ʡuˁrus	ʁaj	d-alχ-ul	akːʷ-a-di,#	0_I	Russian	language	NPL-know.IPFV-ICVB	NEG-HAB.PST-1,I did not know the Russian language.,en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,195114,197898,##neg	0.1:ncs	ln	np:p	v:pred	rv_aux,,asabali,∅	103	∅	140	∅	∅,∅	103	∅	140	∅	∅,∅	∅	∅	∅	∅	∅
asabali_0032,mcsanzhi,"ʁaj bik'ulcab heltːi, dam heltːi ʁajla luʁat irʁul akːʷadi",#	ʁaj	b-ik'-ul	ca-b	hel-tːi	#	dam	hel-tːi	ʁaj-la	luʁat	irʁ-ul	akːʷa-di,#	talk	HPL-say.IPFV-ICVB	be-N	that-PL	#	1SG.DAT	that-PL	word-GEN	language	understand.IPFV-ICVB	be.NEG-1,They are talking and I do not understand the words of their language.,en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,197898,202410,#cv	other:lvc	v:pred	rv_aux	dem_pro.h:s_cps_cv	#cv.neg	pro.1:ncs_cv	ln_dem	ln_np:poss	np:p	v:pred	rv_aux,,asabali,∅	∅	∅	∅	141	∅	103	∅	∅	140	∅	∅,∅	∅	∅	∅	141	∅	103	∅	∅	140	∅	∅,∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅
asabali_0033,mcsanzhi,"očen qihinnede dam, qihinne, c'aq'le",#	0	očen	qihin-ne-de	dam	qihin-ne	c'aq'-le,#	0_that	very	difficult-ADVZ-PST	1SG.DAT	difficult-ADVZ	very-ADVZ,"It was very difficult for me, very difficult.",en,MORPHEME_ALIGNED,,asabali_mp3 asabali_wav asabali_eaf asabali_xml asabali_tsv,,202410,206562,##	0:s	other	other:pred	pro.1:obl	other	other,,asabali,∅	170	∅	∅	103	∅	∅,∅	170	∅	∅	103	∅	∅,∅	bridging	∅	∅	∅	∅	∅
